datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,dew,precipcover,windspeed,solarradiation,pothole
2017-10-08,2017,10,8,1,19.1,26.4,12.9,64.6,0,0,17.7,2,11.3,0,30.6,204.5,17
2017-10-09,2017,10,9,1,19.2,26.9,12.8,66,0,0,17.1,2,12,0,20.8,198.6,31
2017-10-10,2017,10,10,0,16.8,17.8,14.9,80.7,21.32,0,13.4,5,13.4,25,29.4,154.5,36
2017-10-11,2017,10,11,0,14.9,17,14,90,22.08,0,6.6,5,13.2,83.33,35.6,74.7,56
2017-10-12,2017,10,12,0,14.6,15.6,13.7,85.4,0,0,9.5,3,12.2,0,14.3,111.1,98
2017-10-13,2017,10,13,0,17.6,22.9,12.5,77.2,0,0,15.9,2,13.3,0,17.4,184.1,68
2017-10-14,2017,10,14,1,17.7,20,16.7,93.8,99.03,0,7.8,5,16.6,83.33,21.4,90.6,19
2017-10-15,2017,10,15,1,14.3,20,9.9,77.8,19.69,0,8.9,5,10.4,33.33,37.9,104.6,23
2017-10-16,2017,10,16,0,11.4,17.1,6.8,63.2,0,0,16.1,1,4,0,22,185.5,81
2017-10-17,2017,10,17,0,14.7,21.2,9.5,52.7,0,0,15.8,2,4.6,0,30,182.9,102
2017-10-18,2017,10,18,0,15.8,21.6,9.7,52,0,0,15.8,1,5.4,0,32,183,49
2017-10-19,2017,10,19,0,15.6,20.1,11.4,46.9,0,0,15.2,2,2.5,0,20.3,176.8,57
2017-10-20,2017,10,20,0,18.6,26.3,12.1,54.3,0,0,14,2,8.7,0,24,160.7,57
2017-10-21,2017,10,21,1,20.4,25.2,16.5,57.9,0,0,9.5,2,11.8,0,31.1,109.2,29
2017-10-22,2017,10,22,1,17,21.7,11.2,79.2,10.57,0,5.3,5,13.2,45.83,30,63.5,15
2017-10-23,2017,10,23,0,11.5,12.2,11,90.5,24.15,0,2.3,5,10,62.5,25.5,26,39
2017-10-24,2017,10,24,0,8.2,10.7,6.2,87.7,17.44,0,2.1,5,6.2,83.33,25.4,25.5,58
2017-10-25,2017,10,25,0,7,11.9,3.4,65.2,0,0,10.9,2,0.6,0,19.5,126.1,70
2017-10-26,2017,10,26,0,9.8,15.7,3.8,66.3,0,0,11.3,2,3.4,0,27.4,131.6,110
2017-10-27,2017,10,27,0,5.7,13.2,3.7,65.8,0,0,7.1,2,-0.3,0,31.8,81.4,61
2017-10-28,2017,10,28,1,3.7,4.4,2.8,73.6,0.27,0,9.2,5,-0.7,8.33,27,108.4,11
2017-10-29,2017,10,29,1,4.9,7.9,1.2,59.2,0,0,13.6,2,-2.6,0,19.6,157.8,16
2017-10-30,2017,10,30,0,7,9.9,4.2,58.5,0,0,10,2,-0.9,0,36.2,114.7,69
2017-10-31,2017,10,31,0,2.9,4,1.7,53.9,0,0,11.9,2,-5.6,0,32,136.7,67
2017-11-01,2017,11,1,0,4.7,6.7,2.6,73.5,7.34,0,4.6,5,0.2,29.17,23.3,52.6,49
2017-11-02,2017,11,2,0,9.2,11,6.6,93.7,1.72,0,2.5,5,8.3,33.33,13.2,27.1,56
2017-11-03,2017,11,3,0,7.3,9,4.4,73.4,0,0,11.5,2,2.8,0,22.8,132.8,75
2017-11-04,2017,11,4,1,8.1,10.2,6.8,88.9,11.41,0,4.7,5,6.3,33.33,23.8,55.8,7
2017-11-05,2017,11,5,1,10.4,11.2,8.5,89.2,0.63,0,3.1,5,8.7,16.67,23.3,33,11
2017-11-06,2017,11,6,0,4.2,6.3,0.8,68.3,0,0,10.2,2,-1.1,0,28.8,119.2,47
2017-11-07,2017,11,7,0,5.1,7.6,0.8,68.4,0,0,10.4,2,-0.3,0,25.1,119.5,54
2017-11-08,2017,11,8,0,3.1,8.2,-1.5,65.8,0,0,12.2,1,-3.1,0,15.2,142.4,59
2017-11-09,2017,11,9,0,2.5,7.2,-5.2,54.8,0,0,11.6,2,-5.9,0,30.4,134.4,65
2017-11-10,2017,11,10,1,-4,-1.3,-7,60.2,0,0,7.8,2,-10.7,0,25,90,42
2017-11-11,2017,11,11,1,0,3.7,-3.3,58.4,0,0.4,8.4,6,-7.2,0,19.7,96,14
2017-11-12,2017,11,12,1,3.7,4.4,3,82.8,2.9,0.1,4.9,5,0.9,37.5,12.6,56.5,8
2017-11-13,2017,11,13,0,3,5.2,0.3,85.5,0,0,10.4,2,0.8,0,14.6,120,65
2017-11-14,2017,11,14,0,5.8,9.4,0.4,74.3,0,0,9.3,2,1.4,0,25.7,108.5,66
2017-11-15,2017,11,15,0,7.6,11.2,1.3,78.9,5.32,0,3.3,5,4.1,33.33,39.6,37,97
2017-11-16,2017,11,16,0,2.3,3.3,0.7,69.9,0,0,10.6,3,-2.7,0,35.1,121.9,84
2017-11-17,2017,11,17,0,4.9,8.7,2.1,78.6,9.45,0,8.2,5,1.4,33.33,28.3,91.9,35
2017-11-18,2017,11,18,1,5.6,8.8,2.5,86.7,14.88,0,4,5,3.5,54.17,37.3,46.6,14
2017-11-19,2017,11,19,1,0.6,3.4,-1.1,60.8,0,0,10.8,2,-6.2,0,26.5,123.5,22
2017-11-20,2017,11,20,0,5.8,11.9,-0.3,58.1,0,0,10.4,2,-2,0,37.7,121.5,69
2017-11-21,2017,11,21,0,3.9,6.8,-1.8,57.8,0.87,0,2.7,5,-3.7,8.33,32.2,31.6,90
2017-11-22,2017,11,22,0,-1.5,1.5,-5.1,57.2,0,0,10.4,2,-9,0,20.3,120.9,60
2017-11-23,2017,11,23,1,3.5,8.2,0.1,54.9,0,0,9.9,2,-4.9,0,23.6,114.4,6
2017-11-24,2017,11,24,0,8.9,16.6,1.2,59.6,0,0,9.4,2,1.1,0,33.8,109.8,53
2017-11-25,2017,11,25,1,7.7,12.2,3.6,60.7,0,0,10.2,2,0.4,0,28.5,116.7,19
2017-11-26,2017,11,26,1,4.4,9.4,-2.3,59.8,0,0,9.8,2,-3,0,22.2,114.9,16
2017-11-27,2017,11,27,0,8.5,13.4,2,63.1,0,0,7.9,2,1.4,0,32.2,91.7,75
2017-11-28,2017,11,28,0,12.7,16.5,8.4,46.7,0,0,6,2,1.5,0,30.4,69.8,86
2017-11-29,2017,11,29,0,5.7,8.3,2.5,56.5,0,0,9.8,2,-2.5,0,16.3,114,70
2017-11-30,2017,11,30,0,8.4,12.2,4.2,47,0,0,9.7,2,-2.5,0,29.1,113,88
2017-12-01,2017,12,1,0,5.2,11.2,-0.4,58,0,0,8.2,2,-2.9,0,12.2,95.1,60
2017-12-02,2017,12,2,1,6.5,12.3,2.1,59.1,0,0,7.9,2,-1.2,0,13.7,92,13
2017-12-03,2017,12,3,1,7.4,14.4,0.2,60.7,0,0,9.1,2,-0.4,0,23.6,105.1,17
2017-12-04,2017,12,4,0,15,18.4,11.5,58.3,1.52,0,4.2,5,6.7,20.83,46.7,49.6,59
2017-12-05,2017,12,5,0,1.3,7.6,-1.8,52.4,0.2,0,7.6,5,-7.6,4.17,47.8,88.5,76
2017-12-06,2017,12,6,0,-0.4,1.7,-2.7,49.3,0,0,9.3,2,-9.9,0,30.8,107.9,50
2017-12-07,2017,12,7,0,-4.6,-1.8,-6.8,60.7,0,0,8,2,-11.2,0,25,93.1,63
2017-12-08,2017,12,8,0,-2.6,2.8,-7.7,50.6,0.03,0.2,9,6,-11.6,4.17,28.7,104.8,93
2017-12-09,2017,12,9,1,-2.2,-0.1,-5.8,72,0.44,0.9,3.2,6,-6.7,16.67,34.8,36.6,25
2017-12-10,2017,12,10,1,-2.3,1.3,-6.3,66,0,0.8,7.2,2,-7.9,0,22.8,84.2,8
2017-12-11,2017,12,11,0,-0.1,3.6,-3.6,72.8,0.51,0.1,5.3,5,-4.5,8.33,33.3,62.1,104
2017-12-12,2017,12,12,0,-5.8,-0.2,-7.5,59.3,0.04,0,8.1,6,-12.5,4.17,34.7,93.3,123
2017-12-13,2017,12,13,0,-1.4,3,-5.6,62.2,0,0,2.7,2,-7.8,0,42.5,32.3,61
2017-12-14,2017,12,14,0,-5,-1.9,-8.1,63.5,0,0,5.2,2,-11,0,23.9,59.8,109
2017-12-15,2017,12,15,0,-1.3,3.2,-6,62.6,0,0,6.8,3,-7.7,0,28,80.4,117
2017-12-16,2017,12,16,1,4.1,8.5,1.6,60.1,0,0,8.6,2,-3.3,0,21.5,99.4,7
2017-12-17,2017,12,17,1,4,7.2,0.7,78.3,0,0,4.1,2,0.4,0,12.1,47.6,22
2017-12-18,2017,12,18,0,6.3,7.3,5.1,84.1,0.46,0,3.7,5,3.8,8.33,26.8,44.2,131
2017-12-19,2017,12,19,0,6.3,10.4,3,61.3,0,0,4.3,2,-1.3,0,25.4,50.5,129
2017-12-20,2017,12,20,0,0.6,2.4,-1.3,59.5,0,0,7.7,2,-6.6,0,17.1,88,127
2017-12-21,2017,12,21,0,2.8,4.4,1,63.2,0,0,3.4,2,-3.6,0,19.1,38.1,121
2017-12-22,2017,12,22,0,3.2,4.2,1.5,77.9,0,0,5.2,3,-0.3,0,20.9,61.2,82
2017-12-23,2017,12,23,1,-1.9,1.3,-5.9,64,0,0,8.7,2,-7.8,0,24.2,100.3,10
2017-12-24,2017,12,24,1,-6,-4.9,-7.3,75.1,2.49,1,1.3,6,-9.8,33.33,23.8,16.4,9
2017-12-25,2017,12,25,1,-10,-5.8,-14.8,63.7,0.07,4.8,5.7,6,-15.7,4.17,31.1,66.5,7
2017-12-26,2017,12,26,0,-16.7,-14.6,-18.7,59.1,0,5,8.2,2,-22.8,0,23.6,95.8,66
2017-12-27,2017,12,27,0,-16.6,-13.5,-19.1,61.5,0,4.8,9.1,1,-22.4,0,17.3,105.5,23
2017-12-28,2017,12,28,0,-12.7,-10,-17,69.4,0.21,4.3,4.5,6,-17.3,12.5,18.8,52,56
2017-12-29,2017,12,29,0,-10.4,-9.3,-12,78.4,0.91,5.6,2.4,6,-13.4,29.17,18.5,26.5,57
2017-12-30,2017,12,30,1,-14.3,-9.3,-17.9,62.9,0,7.5,7.4,6,-19.9,0,32.6,85.4,11
2017-12-31,2017,12,31,1,-14.5,-10.2,-17.4,60.5,0,6.6,5,2,-20.6,0,25.3,57.3,7
2018-01-01,2018,1,1,1,-19.3,-16.3,-22,61.3,0,5.8,8,1,-24.9,0,20.5,93.8,3
2018-01-02,2018,1,2,0,-18.2,-13.9,-22.5,66.2,0,5.1,8.2,2,-23,0,25.2,95.1,80
2018-01-03,2018,1,3,0,-10.1,-8,-13.6,65.6,0,5,4.3,3,-15.4,0,27.5,49.1,78
2018-01-04,2018,1,4,0,-14.3,-10.8,-17,61.2,0,5,13,1,-20.2,0,24.3,147.1,72
2018-01-05,2018,1,5,0,-15,-11.6,-17.9,60.9,0,5,8.9,1,-21,0,28.4,105.4,133
2018-01-06,2018,1,6,1,-13.8,-9.2,-18.1,57.5,0,5,8.3,2,-20.7,0,15.4,96.5,5
2018-01-07,2018,1,7,1,-5.2,0.7,-13.2,67.3,0.7,5,2,5,-10.4,8.33,30.4,23.6,11
2018-01-08,2018,1,8,0,1.1,2.5,-0.6,84.8,0,4.6,10.3,2,-1.2,0,25,119.3,191
2018-01-09,2018,1,9,0,-0.9,1.4,-2.4,90.6,0,3.1,9.8,2,-2.2,0,16.8,114.1,232
2018-01-10,2018,1,10,0,6.3,13.4,-0.9,93.9,0.27,1.1,2.1,5,5.4,8.33,38.4,23.8,202
2018-01-11,2018,1,11,0,10.4,15.2,-4.3,89.6,5.24,0,3.1,5,8.7,50,34.2,30.7,137
2018-01-12,2018,1,12,0,-6,-4.5,-8.7,69.6,0,0,3.2,3,-10.7,0,42.5,33.5,141
2018-01-13,2018,1,13,1,-11.1,-8.5,-13.7,52.5,0,0,10.2,2,-19.1,0,34.8,115.1,10
2018-01-14,2018,1,14,1,-9.9,-5.8,-14.1,63.9,0.63,0,10,6,-15.7,20.83,24.3,111.4,12
2018-01-15,2018,1,15,1,-8.1,-4.5,-12.3,81.8,1.47,3.6,4.6,6,-10.6,58.33,26.8,51.4,18
2018-01-16,2018,1,16,0,-8.7,-3.9,-13.5,74,0.07,7.5,5.3,6,-12.7,4.17,23.7,62.2,98
2018-01-17,2018,1,17,0,-9.8,-6.6,-14.5,72.4,0,6.7,7.2,6,-13.9,0,33.8,85.8,189
2018-01-18,2018,1,18,0,-3.9,0.5,-8.2,65,0,6.3,9,1,-9.6,0,32.4,105.4,237
2018-01-19,2018,1,19,0,1.4,4.2,-1.9,63.3,0,4.6,8.2,2,-4.9,0,33.9,94,196
2018-01-20,2018,1,20,1,4.5,8,0.8,71.6,0,0.7,8.5,2,-0.3,0,26.7,98.1,23
2018-01-21,2018,1,21,1,5.5,7.7,3.6,94,0.2,0,2.1,5,4.6,4.17,14,24.6,26
2018-01-22,2018,1,22,0,9.1,12.5,4,90.3,17.4,0,2.3,5,7.5,41.67,34.3,27.1,110
2018-01-23,2018,1,23,0,0.1,3.3,-1.8,80.6,1.64,0.5,1,6,-2.9,25,25.5,11.8,361
2018-01-24,2018,1,24,0,-1.7,-1.3,-2.1,74.8,0.06,0.2,2.8,6,-5.6,8.33,15.3,32.9,288
2018-01-25,2018,1,25,0,1.3,6.5,-3.6,75.5,0,0,9.1,2,-2.6,0,28,106.5,223
2018-01-26,2018,1,26,0,7.4,10.9,2.7,60,0,0,9.2,2,-0.2,0,37.8,106.7,128
2018-01-27,2018,1,27,1,7.6,10.4,3,55.3,0,0,9.5,2,-1.1,0,37.2,109,27
2018-01-28,2018,1,28,1,1.3,4.5,-0.9,74.9,0,0,6.1,2,-2.7,0,23.3,69.4,30
2018-01-29,2018,1,29,0,-3.7,-0.4,-7.4,68.4,0.07,0,3.3,6,-8.8,4.17,29.3,38.9,152
2018-01-30,2018,1,30,0,-4.4,-0.6,-9,61.4,0,0,10.2,2,-11,0,32.9,116.8,230
2018-01-31,2018,1,31,0,2.9,6,-0.6,58.3,0,0,5.8,2,-4.6,0,34.6,67.4,226
2018-02-01,2018,2,1,0,-5.2,2,-12,51.3,0,0,10.2,2,-14,0,31.7,117.9,364
2018-02-02,2018,2,2,0,-10.4,-5.8,-15,45.9,0,0,11.1,2,-20.1,0,26.6,129.3,71
2018-02-03,2018,2,3,1,-0.9,4.8,-5.6,52.2,0.23,0.6,3.7,6,-10.1,8.33,33,42.2,23
2018-02-04,2018,2,4,1,-6.2,1.3,-13.7,75.7,0.78,3.1,3.1,6,-9.8,33.33,32,34.8,9
2018-02-05,2018,2,5,0,-14,-11.1,-18.5,70.1,3.86,6.4,7.4,6,-18.4,33.33,16.4,85.2,89
2018-02-06,2018,2,6,0,-9.4,-6.4,-14.3,71.7,0,10.5,10.1,6,-13.7,0,15.2,114.7,178
2018-02-07,2018,2,7,0,-8.4,-6.6,-10.6,74.5,1.57,12.9,4.9,6,-12.2,25,23.8,57.4,96
2018-02-08,2018,2,8,0,-9.2,-6.2,-12.9,74.1,2.23,14,8.4,6,-13,20.83,21.9,98,133
2018-02-09,2018,2,9,0,-3.8,-1.8,-6.2,85.8,9.63,22.9,1,6,-5.8,62.5,24.5,11.6,52
2018-02-10,2018,2,10,1,-6.6,-4.8,-8.7,75.7,0.19,28.4,2.9,6,-10.2,12.5,22.8,33.6,74
2018-02-11,2018,2,11,1,-6.6,-5.1,-10.3,78.4,4.64,34.1,1,6,-9.9,45.83,22.4,12.8,18
2018-02-12,2018,2,12,0,-8.4,-2.7,-13.7,61.4,0,32.3,12.4,2,-14.8,0,13.3,143.3,70
2018-02-13,2018,2,13,0,-3.8,1.8,-9.2,65.1,0,28.6,7.3,2,-9.8,0,16.4,86.6,193
2018-02-14,2018,2,14,0,2.2,7,-2.7,84.8,0,22.3,11,2,-0.2,0,22.5,128.8,307
2018-02-15,2018,2,15,0,5.7,8.2,3.7,91.4,0,11.6,4,6,4.3,0,17.1,47.6,210
2018-02-16,2018,2,16,0,0,4.1,-5.8,61.6,0,5.4,8.8,2,-6.8,0,26.1,99.9,260
2018-02-17,2018,2,17,1,-3,1.8,-8.3,75.4,1.74,5.1,5.2,6,-6.8,12.5,27.1,61.3,37
2018-02-18,2018,2,18,1,-0.9,4.2,-7.6,79.9,0,7.9,10.5,6,-4.1,0,26.7,121.9,40
2018-02-19,2018,2,19,1,9,15.5,3.9,91.6,12.63,2.1,1,5,7.7,62.5,29.5,12.4,239
2018-02-20,2018,2,20,0,12.4,18.7,1.5,93.5,57.53,0,3,5,11.4,87.5,33.1,34.2,487
2018-02-21,2018,2,21,0,-0.6,1.5,-2.1,72.3,3.97,0,5.7,5,-5.1,16.67,24.5,66.3,738
2018-02-22,2018,2,22,0,2.4,4.8,-0.9,75,0,0,8.5,3,-1.6,0,29.7,99.9,616
2018-02-23,2018,2,23,0,4.4,7,2.3,88.6,3.05,0,2.1,5,2.7,20.83,26.5,24.1,539
2018-02-24,2018,2,24,1,3.8,8.6,1.3,84,0.08,0,3.4,5,1.3,4.17,31.6,41.3,196
2018-02-25,2018,2,25,1,4.5,9.7,1.6,62.3,3.28,0,14.7,5,-2.4,16.67,43.4,168.5,106
2018-02-26,2018,2,26,0,5.9,12.1,-0.8,58.2,0,0,14.2,1,-2.3,0,27.3,165.7,427
2018-02-27,2018,2,27,0,10.7,16.2,5.5,51.1,0,0,11.7,2,0.8,0,30.9,137.8,593
2018-02-28,2018,2,28,0,9,15.4,3.2,71.6,0,0,7.4,2,3.9,0,24.5,88.3,309
2018-03-01,2018,3,1,0,4,6.6,1.8,78.8,14.89,0,6.7,5,0.5,37.5,34.1,77.7,313
2018-03-02,2018,3,2,0,3,7.7,-0.9,56.8,0,0,16.1,2,-5.7,0,17.5,185.5,436
2018-03-03,2018,3,3,1,3.1,6.1,0.7,56.1,0,0,16.5,2,-5.2,0,20,190.6,171
2018-03-04,2018,3,4,1,4,7.6,0.1,49.5,0,0,16.4,2,-6.1,0,25.8,189.9,93
2018-03-05,2018,3,5,0,2.4,5,1,57.4,1.96,0,6.2,5,-5.5,20.83,30.5,71.1,157
2018-03-06,2018,3,6,0,2.2,4.8,1,88.1,1.46,0,6,5,0.3,41.67,21.2,71.6,327
2018-03-07,2018,3,7,0,-1,0.9,-3,63.1,0.2,0,12.5,5,-7.4,4.17,30.8,144.9,386
2018-03-08,2018,3,8,0,-1.8,1.6,-4.3,57,0,0,16.7,2,-9.3,0,24.5,191.7,279
2018-03-09,2018,3,9,0,-0.8,3.4,-5,57,0,0,18,2,-8.6,0,18.9,207.6,270
2018-03-10,2018,3,10,1,0.7,4.2,-3.8,55.4,0,0,17.8,2,-7.9,0,20.3,205.5,60
2018-03-11,2018,3,11,1,1.4,3.8,-1,60.9,0,0,17.3,2,-5.7,0,23.8,210.6,65
2018-03-12,2018,3,12,0,3,7.1,-0.8,58.3,0,0,11,2,-4.6,0,28.3,127.2,386
2018-03-13,2018,3,13,0,-1.1,1.8,-4.1,62.9,1.32,0,10.8,5,-7.4,20.83,25.2,123.8,255
2018-03-14,2018,3,14,0,1.2,8.5,-5.4,51.8,0,0,17.8,2,-8.1,0,31.7,206.1,190
2018-03-15,2018,3,15,0,3.3,8.2,-0.3,61.5,0,0,18.7,2,-3.7,0,24.5,214.8,261
2018-03-16,2018,3,16,0,0.3,2.4,-1.3,64.6,0,0,13.5,2,-5.7,0,23.8,155.1,190
2018-03-17,2018,3,17,1,2.9,6.9,0.5,58.1,2.36,0,15.3,5,-5,16.67,26.3,178,47
2018-03-18,2018,3,18,1,5.6,13.5,-2,48.7,0,0,18.9,2,-5.4,0,12.3,219,47
2018-03-19,2018,3,19,0,4.2,7.3,2.4,59,0,0,16.9,2,-3.3,0,40,197.5,240
2018-03-20,2018,3,20,0,0.4,2.1,-1.6,63,0,0,15.3,2,-5.9,0,36.4,176,181
2018-03-21,2018,3,21,0,1.1,3.8,-1.1,57.9,0,0,18.5,2,-6.5,0,26.7,215.4,205
2018-03-22,2018,3,22,0,2.1,8,-3.4,55.1,0,0,20,2,-6.9,0,17.5,231.4,189
2018-03-23,2018,3,23,0,2.1,5.3,-0.8,58.8,0,0,20.2,2,-5.4,0,23.8,233.3,177
2018-03-24,2018,3,24,1,2.7,4.3,1.5,55.5,0,0,6.7,2,-5.4,0,34.7,77,39
2018-03-25,2018,3,25,1,1.4,4.5,-2,47.7,0,0,20.2,2,-8.7,0,28.2,236.5,38
2018-03-26,2018,3,26,0,5.9,12,-0.2,55.3,1.96,0,14.6,5,-2.7,12.5,26.9,169.3,161
2018-03-27,2018,3,27,0,9.4,11,7.3,85.2,8.44,0,4.4,5,7,37.5,21.8,49.8,254
2018-03-28,2018,3,28,0,7.4,11,4,72.5,0,0,14,3,2.6,0,16.8,161.2,208
2018-03-29,2018,3,29,0,6.6,9.6,2.6,79.1,1.84,0,6.2,5,3.2,16.67,26.4,74.7,144
2018-03-30,2018,3,30,0,4.7,8.7,1.4,61.1,0,0,19.3,2,-2.6,0,22.2,224.8,167
2018-03-31,2018,3,31,1,6.9,14.1,2.4,63.9,1.8,0,7.6,5,0.4,4.17,38.6,89.7,30
2018-04-01,2018,4,1,1,-0.2,1.8,-3.2,46.1,0,0,12.7,2,-10.6,0,19.6,146.3,18
2018-04-02,2018,4,2,0,1.3,6.6,-4.7,55.6,0,0,14.6,2,-7.2,0,19.4,169.9,153
2018-04-03,2018,4,3,0,3.9,5.1,2,89.2,3.12,0,2.1,5,2.2,41.67,24,24.8,212
2018-04-04,2018,4,4,0,-0.3,1.6,-2.8,64.7,0.07,0,15.7,5,-6.4,4.17,36.8,179.4,195
2018-04-05,2018,4,5,0,0.5,5.4,-4.3,61.5,2.07,0,16.6,5,-6.7,20.83,19.3,190.9,184
2018-04-06,2018,4,6,0,1.3,3.1,-2.4,61.5,0.27,0,10.9,5,-6.1,8.33,35.1,126.5,140
2018-04-07,2018,4,7,1,-1.5,3.4,-6.2,43.9,0,0,24.2,1,-12.5,0,22,279.9,24
2018-04-08,2018,4,8,1,0,3.6,-4.7,49.7,0,0,19.4,2,-9.9,0,20.3,224.8,23
2018-04-09,2018,4,9,0,1.1,3.7,-0.4,83.1,1.7,0,4.8,5,-1.4,54.17,15.7,55.9,189
2018-04-10,2018,4,10,0,3.5,7.1,-1.4,58.8,0,0,16.2,2,-4.5,0,21.3,188.1,231
2018-04-11,2018,4,11,0,9.6,18.5,3.9,56.4,0.07,0,19.5,5,1,4.17,23.3,224.7,233
2018-04-12,2018,4,12,0,14.1,22.9,6.7,60,1.05,0,19,5,5.9,16.67,33.7,219.8,232
2018-04-13,2018,4,13,0,6.8,10,5.2,81.6,0.61,0,4.9,5,3.8,12.5,28.9,59,196
2018-04-14,2018,4,14,1,3.8,4.6,2.6,92.5,12.54,0,3.5,5,2.7,95.83,43.5,43.8,27
2018-04-15,2018,4,15,1,2,3.2,-0.4,91.6,21.23,0,4,5,0.8,79.17,32,47,27
2018-04-16,2018,4,16,0,-0.4,1.2,-2.3,75.5,0.18,0,8.6,5,-4.3,12.5,29.3,100.9,177
2018-04-17,2018,4,17,0,1.8,6,-1.1,58.3,0,0,21.2,2,-5.6,0,34.1,246.5,240
2018-04-18,2018,4,18,0,1.3,2.9,-0.5,78.4,0.79,0,4.3,5,-2.2,29.17,31.4,49.1,231
2018-04-19,2018,4,19,0,5.9,11.8,0.6,61.3,1.5,0,25.9,5,-2.2,20.83,20.8,303.3,202
2018-04-20,2018,4,20,0,8.5,15,1.6,37.6,0,0,26.2,2,-6.7,0,22.4,304.1,147
2018-04-21,2018,4,21,1,8.2,11.7,4.9,36,0,0,9.5,3,-6.1,0,15.7,110,37
2018-04-22,2018,4,22,1,10.6,15.8,6.4,36.6,0,0,21.5,2,-4.1,0,25.5,248.7,35
2018-04-23,2018,4,23,0,11.1,16.5,6.8,42.1,0,0,21.6,2,-1.6,0,25.7,250.9,219
2018-04-24,2018,4,24,0,13.1,17.3,9.6,64.4,0,0,23,2,6.4,0,22,267.7,291
2018-04-25,2018,4,25,0,8.3,11.4,5.3,57.2,0,0,26.4,2,0.2,0,31.1,306.1,124
2018-04-26,2018,4,26,0,10.9,18.4,2.2,45.9,0,0,23.9,2,-1.7,0,15.5,276.9,203
2018-04-27,2018,4,27,0,9.5,13.2,4.7,54.1,0.53,0,25.1,5,0.1,8.33,32.4,291,145
2018-04-28,2018,4,28,1,6.3,9.9,3,54.7,0,0,26.9,2,-2.9,0,31.3,311.2,30
2018-04-29,2018,4,29,1,7.4,13.7,0.5,39.9,0,0,27.3,1,-7.1,0,14.7,316.5,50
2018-04-30,2018,4,30,0,16.4,26.5,5.2,24.7,0,0,26.2,1,-4.9,0,30.1,303.6,120
2018-05-01,2018,5,1,0,22.9,29.4,14.8,32.5,0,0,24.1,2,5.3,0,35.2,276.5,149
2018-05-02,2018,5,2,0,24,30.5,19.8,50.7,10.46,0,20.1,5,12.7,29.17,47.5,231.6,169
2018-05-03,2018,5,3,0,17.3,20.3,13.9,84.9,16.12,0,11.8,5,14.7,58.33,27.1,135.8,135
2018-05-04,2018,5,4,0,20.3,23.7,17.6,59.8,0,0,22.4,2,11.5,0,45.7,259.6,97
2018-05-05,2018,5,5,1,21.2,27.9,13.7,42.6,0,0,26.9,2,6.8,0,26.3,312.2,28
2018-05-06,2018,5,6,1,15.8,19.7,11.6,50.7,0,0,26,2,5.3,0,28,303.5,35
2018-05-07,2018,5,7,0,16.6,22.8,9.5,46.8,0,0,29.4,2,4.5,0,19,340.1,91
2018-05-08,2018,5,8,0,21.2,27.6,14,36.1,0,0,25.7,2,5,0,21.8,298.8,195
2018-05-09,2018,5,9,0,21.6,27.5,15.2,52,6.14,0,15.2,5,11.1,16.67,37,175.2,175
2018-05-10,2018,5,10,0,17.6,21.8,13.9,68.4,0,0,23.1,2,11.6,0,20.6,268,154
2018-05-11,2018,5,11,0,10.4,13.1,8.9,74,1.5,0,7.1,5,5.9,25,30.3,82.3,108
2018-05-12,2018,5,12,1,8.9,10.6,7.5,85.9,3.09,0,8.1,5,6.7,29.17,25,91.3,24
2018-05-13,2018,5,13,1,12.6,18.7,8.8,84.5,13.74,0,15.4,5,9.9,33.33,23.6,179.1,13
2018-05-14,2018,5,14,0,18.2,29.4,12.5,81.6,31.94,0,12.6,5,14.6,54.17,23.2,146.2,84
2018-05-15,2018,5,15,0,17,19.6,12.2,77.5,2.12,0,17.5,5,12.8,8.33,25.1,199.8,106
2018-05-16,2018,5,16,0,18.1,25.2,9.5,54,0,0,28.3,2,7.9,0,16.3,326.7,67
2018-05-17,2018,5,17,0,16.5,20.7,12.1,63,0,0,24.5,2,9.2,0,25.3,283.2,115
2018-05-18,2018,5,18,0,14.8,19.1,12,69.3,0.88,0,16.9,5,9,20.83,24.9,195.7,86
2018-05-19,2018,5,19,1,16.1,20.5,13.4,87.2,3.84,0,10,5,13.9,33.33,14.1,118,18
2018-05-20,2018,5,20,1,9.6,15.5,7.2,84.1,4.26,0,8.8,5,7,25,29.4,101.6,16
2018-05-21,2018,5,21,0,13.4,17.3,9.8,92,36.01,0,4.3,5,12.1,45.83,22.8,50.9,89
2018-05-22,2018,5,22,0,15,18.5,12.5,86.8,0.85,0,15.3,5,12.7,4.17,16.1,175.7,94
2018-05-23,2018,5,23,0,18.5,25.6,11.3,66.4,0,0,28.1,2,11.2,0,15.7,327.4,155
2018-05-24,2018,5,24,0,22.9,29.9,14.7,54.3,0,0,27.7,2,12.3,0,19.5,319.8,103
2018-05-25,2018,5,25,0,26,31.6,19.7,49.8,0.74,0,25.1,5,14.3,8.33,18.4,291.9,63
2018-05-26,2018,5,26,1,26,31.5,20.8,61.7,1.16,0,26.8,5,17.2,8.33,15.6,311.6,24
2018-05-27,2018,5,27,1,28.8,35.3,21.6,53.2,0,0,27.9,2,17.5,0,16.9,322.3,11
2018-05-28,2018,5,28,1,27.9,34.7,23.4,52.7,0,0,26,2,16.9,0,38.4,300.3,25
